x1	x2	x3	error
1.42182e+186	-2.45127e+186	-1.93654e+186	0.139429
1.65218e+186	-2.84842e+186	-2.2503e+186	0.139429
1.91986e+186	-3.30992e+186	-2.61489e+186	0.139429
2.23092e+186	-3.84619e+186	-3.03855e+186	0.139429
2.59237e+186	-4.46935e+186	-3.53086e+186	0.139429
3.01238e+186	-5.19347e+186	-4.10292e+186	0.139429
3.50045e+186	-6.03491e+186	-4.76768e+186	0.139429
4.06759e+186	-7.01268e+186	-5.54013e+186	0.139429
4.72661e+186	-8.14886e+186	-6.43774e+186	0.139429
5.49242e+186	-9.46913e+186	-7.48077e+186	0.139429
6.38229e+186	-1.10033e+187	-8.6928e+186	0.139429
7.41634e+186	-1.27861e+187	-1.01012e+187	0.139429
8.61793e+186	-1.48576e+187	-1.17378e+187	0.139429
1.00142e+187	-1.72649e+187	-1.36395e+187	0.139429
1.16367e+187	-2.00621e+187	-1.58494e+187	0.139429
1.35221e+187	-2.33125e+187	-1.84173e+187	0.139429
1.57129e+187	-2.70896e+187	-2.14013e+187	0.139429
1.82587e+187	-3.14787e+187	-2.48687e+187	0.139429
2.12169e+187	-3.65788e+187	-2.88979e+187	0.139429
2.46545e+187	-4.25053e+187	-3.35799e+187	0.139429
2.8649e+187	-4.93919e+187	-3.90204e+187	0.139429
3.32906e+187	-5.73943e+187	-4.53425e+187	0.139429
3.86844e+187	-6.66933e+187	-5.26888e+187	0.139429
4.4952e+187	-7.74989e+187	-6.12254e+187	0.139429
5.2235e+187	-9.00552e+187	-7.11451e+187	0.139429
6.06981e+187	-1.04646e+188	-8.2672e+187	0.139429
7.05324e+187	-1.216e+188	-9.60664e+187	0.139429
8.196e+187	-1.41302e+188	-1.11631e+188	0.139429
9.5239e+187	-1.64196e+188	-1.29717e+188	0.139429
1.1067e+188	-1.90799e+188	-1.50734e+188	0.139429
1.286e+188	-2.21712e+188	-1.75156e+188	0.139429
1.49436e+188	-2.57633e+188	-2.03534e+188	0.139429
1.73647e+188	-2.99374e+188	-2.36511e+188	0.139429
2.01781e+188	-3.47879e+188	-2.7483e+188	0.139429
2.34474e+188	-4.04242e+188	-3.19358e+188	0.139429
2.72463e+188	-4.69737e+188	-3.711e+188	0.139429
3.16607e+188	-5.45843e+188	-4.31225e+188	0.139429
3.67904e+188	-6.3428e+188	-5.01092e+188	0.139429
4.27511e+188	-7.37045e+188	-5.82278e+188	0.139429
4.96776e+188	-8.56461e+188	-6.76618e+188	0.139429
5.77263e+188	-9.95224e+188	-7.86243e+188	0.139429
6.70791e+188	-1.15647e+189	-9.1363e+188	0.139429
7.79472e+188	-1.34384e+189	-1.06166e+189	0.139429
9.05761e+188	-1.56157e+189	-1.23366e+189	0.139429
1.05251e+189	-1.81457e+189	-1.43354e+189	0.139429
1.22304e+189	-2.10856e+189	-1.6658e+189	0.139429
1.42119e+189	-2.45019e+189	-1.93569e+189	0.139429
1.65145e+189	-2.84717e+189	-2.24931e+189	0.139429
1.91902e+189	-3.30847e+189	-2.61374e+189	0.139429
2.22994e+189	-3.8445e+189	-3.03722e+189	0.139429
2.59123e+189	-4.46738e+189	-3.52931e+189	0.139429
3.01106e+189	-5.19118e+189	-4.10112e+189	0.139429
3.49891e+189	-6.03225e+189	-4.76558e+189	0.139429
4.0658e+189	-7.00959e+189	-5.5377e+189	0.139429
4.72454e+189	-8.14528e+189	-6.43491e+189	0.139429
5.49e+189	-9.46497e+189	-7.47749e+189	0.139429
6.37949e+189	-1.09985e+190	-8.68898e+189	0.139429
7.41309e+189	-1.27804e+190	-1.00968e+190	0.139429
8.61415e+189	-1.48511e+190	-1.17326e+190	0.139429
1.00098e+190	-1.72573e+190	-1.36335e+190	0.139429
1.16316e+190	-2.00533e+190	-1.58424e+190	0.139429
1.35161e+190	-2.33023e+190	-1.84092e+190	0.139429
1.5706e+190	-2.70777e+190	-2.13919e+190	0.139429
1.82507e+190	-3.14648e+190	-2.48577e+190	0.139429
2.12076e+190	-3.65627e+190	-2.88852e+190	0.139429
2.46436e+190	-4.24866e+190	-3.35651e+190	0.139429
2.86364e+190	-4.93702e+190	-3.90033e+190	0.139429
3.3276e+190	-5.73691e+190	-4.53226e+190	0.139429
3.86674e+190	-6.6664e+190	-5.26657e+190	0.139429
4.49322e+190	-7.74649e+190	-6.11985e+190	0.139429
5.22121e+190	-9.00156e+190	-7.11139e+190	0.139429
6.06715e+190	-1.046e+191	-8.26357e+190	0.139429
7.05014e+190	-1.21547e+191	-9.60242e+190	0.139429
8.1924e+190	-1.4124e+191	-1.11582e+191	0.139429
9.51972e+190	-1.64124e+191	-1.2966e+191	0.139429
1.10621e+191	-1.90715e+191	-1.50668e+191	0.139429
1.28544e+191	-2.21614e+191	-1.75079e+191	0.139429
1.4937e+191	-2.5752e+191	-2.03445e+191	0.139429
1.73571e+191	-2.99243e+191	-2.36407e+191	0.139429
2.01693e+191	-3.47726e+191	-2.74709e+191	0.139429
2.34371e+191	-4.04064e+191	-3.19218e+191	0.139429
2.72343e+191	-4.6953e+191	-3.70937e+191	0.139429
3.16468e+191	-5.45603e+191	-4.31036e+191	0.139429
3.67742e+191	-6.34001e+191	-5.00872e+191	0.139429
4.27323e+191	-7.36722e+191	-5.82022e+191	0.139429
4.96558e+191	-8.56085e+191	-6.76321e+191	0.139429
5.7701e+191	-9.94787e+191	-7.85898e+191	0.139429
6.70496e+191	-1.15596e+192	-9.13229e+191	0.139429
7.79129e+191	-1.34325e+192	-1.06119e+192	0.139429
9.05363e+191	-1.56088e+192	-1.23312e+192	0.139429
1.05205e+192	-1.81377e+192	-1.43291e+192	0.139429
1.2225e+192	-2.10764e+192	-1.66507e+192	0.139429
1.42057e+192	-2.44912e+192	-1.93484e+192	0.139429
1.65073e+192	-2.84592e+192	-2.24832e+192	0.139429
1.91818e+192	-3.30701e+192	-2.6126e+192	0.139429
2.22896e+192	-3.84281e+192	-3.03589e+192	0.139429
2.59009e+192	-4.46542e+192	-3.52776e+192	0.139429
3.00974e+192	-5.1889e+192	-4.09932e+192	0.139429
3.49737e+192	-6.0296e+192	-4.76349e+192	0.139429
4.06401e+192	-7.00652e+192	-5.53526e+192	0.139429
4.72246e+192	-8.1417e+192	-6.43208e+192	0.139429
5.48759e+192	-9.46081e+192	-7.4742e+192	0.139429
6.37668e+192	-1.09936e+193	-8.68517e+192	0.139429
7.40983e+192	-1.27748e+193	-1.00923e+193	0.139429
8.61036e+192	-1.48446e+193	-1.17275e+193	0.139429
1.00054e+193	-1.72497e+193	-1.36276e+193	0.139429
1.16265e+193	-2.00445e+193	-1.58355e+193	0.139429
1.35102e+193	-2.32921e+193	-1.84011e+193	0.139429
1.56991e+193	-2.70658e+193	-2.13825e+193	0.139429
1.82426e+193	-3.1451e+193	-2.48468e+193	0.139429
2.11983e+193	-3.65467e+193	-2.88725e+193	0.139429
2.46328e+193	-4.24679e+193	-3.35504e+193	0.139429
2.86238e+193	-4.93485e+193	-3.89862e+193	0.139429
3.32614e+193	-5.73439e+193	-4.53027e+193	0.139429
3.86504e+193	-6.66347e+193	-5.26426e+193	0.139429
4.49125e+193	-7.74308e+193	-6.11717e+193	0.139429
5.21892e+193	-8.99761e+193	-7.10826e+193	0.139429
6.06448e+193	-1.04554e+194	-8.25994e+193	0.139429
7.04704e+193	-1.21494e+194	-9.5982e+193	0.139429
8.1888e+193	-1.41178e+194	-1.11533e+194	0.139429
9.51554e+193	-1.64051e+194	-1.29603e+194	0.139429
1.10572e+194	-1.90631e+194	-1.50602e+194	0.139429
1.28487e+194	-2.21517e+194	-1.75002e+194	0.139429
1.49305e+194	-2.57407e+194	-2.03356e+194	0.139429
1.73495e+194	-2.99112e+194	-2.36303e+194	0.139429
2.01604e+194	-3.47573e+194	-2.74589e+194	0.139429
2.34268e+194	-4.03887e+194	-3.19077e+194	0.139429
2.72224e+194	-4.69324e+194	-3.70774e+194	0.139429
3.16329e+194	-5.45364e+194	-4.30846e+194	0.139429
3.67581e+194	-6.33723e+194	-5.00652e+194	0.139429
4.27136e+194	-7.36398e+194	-5.81767e+194	0.139429
4.9634e+194	-8.55708e+194	-6.76024e+194	0.139429
5.76756e+194	-9.9435e+194	-7.85553e+194	0.139429
6.70202e+194	-1.15545e+195	-9.12827e+194	0.139429
7.78787e+194	-1.34266e+195	-1.06072e+195	0.139429
9.04965e+194	-1.56019e+195	-1.23258e+195	0.139429
1.05159e+195	-1.81298e+195	-1.43228e+195	0.139429
1.22196e+195	-2.10671e+195	-1.66434e+195	0.139429
1.41995e+195	-2.44804e+195	-1.93399e+195	0.139429
1.65e+195	-2.84467e+195	-2.24734e+195	0.139429
1.91734e+195	-3.30556e+195	-2.61145e+195	0.139429
2.22798e+195	-3.84112e+195	-3.03455e+195	0.139429
2.58896e+195	-4.46346e+195	-3.52621e+195	0.139429
3.00842e+195	-5.18662e+195	-4.09752e+195	0.139429
3.49584e+195	-6.02696e+195	-4.7614e+195	0.139429
4.06223e+195	-7.00344e+195	-5.53283e+195	0.139429
4.72039e+195	-8.13813e+195	-6.42926e+195	0.139429
5.48518e+195	-9.45666e+195	-7.47092e+195	0.139429
6.37388e+195	-1.09888e+196	-8.68135e+195	0.139429
7.40657e+195	-1.27692e+196	-1.00879e+196	0.139429
8.60658e+195	-1.48381e+196	-1.17223e+196	0.139429
1.0001e+196	-1.72421e+196	-1.36216e+196	0.139429
1.16214e+196	-2.00357e+196	-1.58285e+196	0.139429
1.35042e+196	-2.32818e+196	-1.8393e+196	0.139429
1.56922e+196	-2.70539e+196	-2.13731e+196	0.139429
1.82346e+196	-3.14372e+196	-2.48359e+196	0.139429
2.1189e+196	-3.65306e+196	-2.88598e+196	0.139429
2.4622e+196	-4.24493e+196	-3.35356e+196	0.139429
2.86112e+196	-4.93269e+196	-3.8969e+196	0.139429
3.32468e+196	-5.73187e+196	-4.52828e+196	0.139429
3.86334e+196	-6.66055e+196	-5.26194e+196	0.139429
4.48928e+196	-7.73968e+196	-6.11448e+196	0.139429
5.21662e+196	-8.99366e+196	-7.10514e+196	0.139429
6.06182e+196	-1.04508e+197	-8.25631e+196	0.139429
7.04395e+196	-1.2144e+197	-9.59399e+196	0.139429
8.1852e+196	-1.41116e+197	-1.11484e+197	0.139429
9.51136e+196	-1.63979e+197	-1.29546e+197	0.139429
1.10524e+197	-1.90547e+197	-1.50535e+197	0.139429
1.28431e+197	-2.21419e+197	-1.74925e+197	0.139429
1.49239e+197	-2.57294e+197	-2.03266e+197	0.139429
1.73419e+197	-2.9898e+197	-2.36199e+197	0.139429
2.01516e+197	-3.47421e+197	-2.74468e+197	0.139429
2.34165e+197	-4.03709e+197	-3.18937e+197	0.139429
2.72104e+197	-4.69118e+197	-3.70611e+197	0.139429
3.1619e+197	-5.45124e+197	-4.30657e+197	0.139429
3.67419e+197	-6.33444e+197	-5.00432e+197	0.139429
4.26948e+197	-7.36074e+197	-5.81511e+197	0.139429
4.96122e+197	-8.55333e+197	-6.75727e+197	0.139429
5.76503e+197	-9.93913e+197	-7.85208e+197	0.139429
6.69907e+197	-1.15495e+198	-9.12426e+197	0.139429
7.78445e+197	-1.34207e+198	-1.06026e+198	0.139429
9.04568e+197	-1.55951e+198	-1.23204e+198	0.139429
1.05113e+198	-1.81218e+198	-1.43165e+198	0.139429
1.22143e+198	-2.10579e+198	-1.66361e+198	0.139429
1.41932e+198	-2.44696e+198	-1.93314e+198	0.139429
1.64928e+198	-2.84342e+198	-2.24635e+198	0.139429
1.91649e+198	-3.30411e+198	-2.6103e+198	0.139429
2.227e+198	-3.83944e+198	-3.03322e+198	0.139429
2.58782e+198	-4.4615e+198	-3.52466e+198	0.139429
3.00709e+198	-5.18435e+198	-4.09572e+198	0.139429
3.4943e+198	-6.02431e+198	-4.7593e+198	0.139429
4.06044e+198	-7.00036e+198	-5.5304e+198	0.139429
4.71831e+198	-8.13455e+198	-6.42643e+198	0.139429
5.48277e+198	-9.4525e+198	-7.46764e+198	0.139429
6.37108e+198	-1.0984e+199	-8.67754e+198	0.139429
7.40332e+198	-1.27636e+199	-1.00835e+199	0.139429
8.6028e+198	-1.48316e+199	-1.17172e+199	0.139429
9.99662e+198	-1.72345e+199	-1.36156e+199	0.139429
1.16163e+199	-2.00269e+199	-1.58216e+199	0.139429
1.34983e+199	-2.32716e+199	-1.8385e+199	0.139429
1.56853e+199	-2.7042e+199	-2.13637e+199	0.139429
1.82266e+199	-3.14234e+199	-2.4825e+199	0.139429
2.11797e+199	-3.65146e+199	-2.88471e+199	0.139429
2.46112e+199	-4.24306e+199	-3.35209e+199	0.139429
2.85987e+199	-4.93052e+199	-3.89519e+199	0.139429
3.32322e+199	-5.72936e+199	-4.52629e+199	0.139429
3.86164e+199	-6.65762e+199	-5.25963e+199	0.139429
4.4873e+199	-7.73628e+199	-6.11179e+199	0.139429
5.21433e+199	-8.98971e+199	-7.10202e+199	0.139429
6.05915e+199	-1.04462e+200	-8.25268e+199	0.139429
7.04085e+199	-1.21387e+200	-9.58977e+199	0.139429
8.1816e+199	-1.41054e+200	-1.11435e+200	0.139429
9.50718e+199	-1.63907e+200	-1.2949e+200	0.139429
1.10475e+200	-1.90463e+200	-1.50469e+200	0.139429
1.28374e+200	-2.21322e+200	-1.74848e+200	0.139429
1.49173e+200	-2.57181e+200	-2.03177e+200	0.139429
1.73342e+200	-2.98849e+200	-2.36096e+200	0.139429
2.01427e+200	-3.47268e+200	-2.74348e+200	0.139429
2.34062e+200	-4.03532e+200	-3.18797e+200	0.139429
2.71985e+200	-4.68912e+200	-3.70448e+200	0.139429
3.16051e+200	-5.44884e+200	-4.30468e+200	0.139429
3.67258e+200	-6.33166e+200	-5.00212e+200	0.139429
4.2676e+200	-7.35751e+200	-5.81256e+200	0.139429
4.95904e+200	-8.54957e+200	-6.7543e+200	0.139429
5.7625e+200	-9.93476e+200	-7.84863e+200	0.139429
6.69613e+200	-1.15444e+201	-9.12026e+200	0.139429
7.78103e+200	-1.34148e+201	-1.05979e+201	0.139429
9.0417e+200	-1.55882e+201	-1.2315e+201	0.139429
1.05066e+201	-1.81138e+201	-1.43102e+201	0.139429
1.22089e+201	-2.10486e+201	-1.66288e+201	0.139429
1.4187e+201	-2.44589e+201	-1.93229e+201	0.139429
1.64855e+201	-2.84217e+201	-2.24536e+201	0.139429
1.91565e+201	-3.30266e+201	-2.60915e+201	0.139429
2.22602e+201	-3.83775e+201	-3.03189e+201	0.139429
2.58668e+201	-4.45954e+201	-3.52311e+201	0.139429
3.00577e+201	-5.18207e+201	-4.09392e+201	0.139429
3.49277e+201	-6.02166e+201	-4.75721e+201	0.139429
4.05866e+201	-6.99729e+201	-5.52797e+201	0.139429
4.71624e+201	-8.13098e+201	-6.42361e+201	0.139429
5.48036e+201	-9.44835e+201	-7.46436e+201	0.139429
6.36828e+201	-1.09792e+202	-8.67372e+201	0.139429
7.40007e+201	-1.2758e+202	-1.0079e+202	0.139429
8.59902e+201	-1.4825e+202	-1.1712e+202	0.139429
9.99222e+201	-1.7227e+202	-1.36096e+202	0.139429
1.16112e+202	-2.00181e+202	-1.58146e+202	0.139429
1.34924e+202	-2.32614e+202	-1.83769e+202	0.139429
1.56784e+202	-2.70302e+202	-2.13543e+202	0.139429
1.82186e+202	-3.14096e+202	-2.48141e+202	0.139429
2.11704e+202	-3.64985e+202	-2.88344e+202	0.139429
2.46004e+202	-4.2412e+202	-3.35062e+202	0.139429
2.85861e+202	-4.92835e+202	-3.89348e+202	0.139429
3.32176e+202	-5.72684e+202	-4.5243e+202	0.139429
3.85995e+202	-6.6547e+202	-5.25732e+202	0.139429
4.48533e+202	-7.73288e+202	-6.10911e+202	0.139429
5.21204e+202	-8.98576e+202	-7.0989e+202	0.139429
6.05649e+202	-1.04416e+203	-8.24906e+202	0.139429
7.03776e+202	-1.21334e+203	-9.58556e+202	0.139429
8.17801e+202	-1.40992e+203	-1.11386e+203	0.139429
9.503e+202	-1.63835e+203	-1.29433e+203	0.139429
1.10427e+203	-1.9038e+203	-1.50403e+203	0.139429
1.28318e+203	-2.21225e+203	-1.74771e+203	0.139429
1.49108e+203	-2.57068e+203	-2.03088e+203	0.139429
1.73266e+203	-2.98717e+203	-2.35992e+203	0.139429
2.01339e+203	-3.47115e+203	-2.74227e+203	0.139429
2.33959e+203	-4.03355e+203	-3.18657e+203	0.139429
2.71865e+203	-4.68706e+203	-3.70286e+203	0.139429
3.15912e+203	-5.44645e+203	-4.30279e+203	0.139429
3.67096e+203	-6.32888e+203	-4.99992e+203	0.139429
4.26573e+203	-7.35428e+203	-5.81e+203	0.139429
4.95686e+203	-8.54581e+203	-6.75134e+203	0.139429
5.75996e+203	-9.9304e+203	-7.84518e+203	0.139429
6.69319e+203	-1.15393e+204	-9.11625e+203	0.139429
7.77761e+203	-1.34089e+204	-1.05933e+204	0.139429
9.03773e+203	-1.55814e+204	-1.23096e+204	0.139429
1.0502e+204	-1.81059e+204	-1.43039e+204	0.139429
1.22035e+204	-2.10394e+204	-1.66215e+204	0.139429
1.41808e+204	-2.44482e+204	-1.93145e+204	0.139429
1.64783e+204	-2.84092e+204	-2.24438e+204	0.139429
1.91481e+204	-3.30121e+204	-2.60801e+204	0.139429
2.22505e+204	-3.83606e+204	-3.03055e+204	0.139429
2.58555e+204	-4.45758e+204	-3.52156e+204	0.139429
3.00445e+204	-5.17979e+204	-4.09212e+204	0.139429
3.49123e+204	-6.01902e+204	-4.75512e+204	0.139429
4.05688e+204	-6.99421e+204	-5.52554e+204	0.139429
4.71417e+204	-8.12741e+204	-6.42079e+204	0.139429
5.47795e+204	-9.4442e+204	-7.46108e+204	0.139429
6.36549e+204	-1.09743e+205	-8.66991e+204	0.139429
7.39682e+204	-1.27524e+205	-1.00746e+205	0.139429
8.59524e+204	-1.48185e+205	-1.17069e+205	0.139429
9.98783e+204	-1.72194e+205	-1.36036e+205	0.139429
1.16061e+205	-2.00093e+205	-1.58077e+205	0.139429
1.34865e+205	-2.32512e+205	-1.83688e+205	0.139429
1.56715e+205	-2.70183e+205	-2.13449e+205	0.139429
1.82106e+205	-3.13958e+205	-2.48032e+205	0.139429
2.11611e+205	-3.64825e+205	-2.88218e+205	0.139429
2.45896e+205	-4.23933e+205	-3.34915e+205	0.139429
2.85735e+205	-4.92619e+205	-3.89177e+205	0.139429
3.3203e+205	-5.72432e+205	-4.52231e+205	0.139429
3.85825e+205	-6.65177e+205	-5.25501e+205	0.139429
4.48336e+205	-7.72949e+205	-6.10642e+205	0.139429
5.20975e+205	-8.98181e+205	-7.09578e+205	0.139429
6.05383e+205	-1.0437e+206	-8.24543e+205	0.139429
7.03467e+205	-1.2128e+206	-9.58135e+205	0.139429
8.17442e+205	-1.4093e+206	-1.11337e+206	0.139429
9.49883e+205	-1.63763e+206	-1.29376e+206	0.139429
1.10378e+206	-1.90296e+206	-1.50337e+206	0.139429
1.28262e+206	-2.21128e+206	-1.74695e+206	0.139429
1.49042e+206	-2.56955e+206	-2.02999e+206	0.139429
1.7319e+206	-2.98586e+206	-2.35888e+206	0.139429
2.0125e+206	-3.46963e+206	-2.74107e+206	0.139429
2.33857e+206	-4.03178e+206	-3.18517e+206	0.139429
2.71746e+206	-4.685e+206	-3.70123e+206	0.139429
3.15774e+206	-5.44406e+206	-4.3009e+206	0.139429
3.66935e+206	-6.3261e+206	-4.99773e+206	0.139429
4.26386e+206	-7.35105e+206	-5.80745e+206	0.139429
4.95468e+206	-8.54206e+206	-6.74837e+206	0.139429
5.75743e+206	-9.92603e+206	-7.84173e+206	0.139429
6.69025e+206	-1.15342e+207	-9.11224e+206	0.139429
7.77419e+206	-1.3403e+207	-1.05886e+207	0.139429
9.03376e+206	-1.55745e+207	-1.23042e+207	0.139429
1.04974e+207	-1.80979e+207	-1.42977e+207	0.139429
1.21982e+207	-2.10301e+207	-1.66142e+207	0.139429
1.41745e+207	-2.44374e+207	-1.9306e+207	0.139429
1.64711e+207	-2.83967e+207	-2.24339e+207	0.139429
1.91397e+207	-3.29976e+207	-2.60686e+207	0.139429
2.22407e+207	-3.83438e+207	-3.02922e+207	0.139429
2.58441e+207	-4.45562e+207	-3.52002e+207	0.139429
3.00313e+207	-5.17752e+207	-4.09032e+207	0.139429
3.4897e+207	-6.01637e+207	-4.75303e+207	0.139429
4.0551e+207	-6.99114e+207	-5.52312e+207	0.139429
4.7121e+207	-8.12384e+207	-6.41797e+207	0.139429
5.47555e+207	-9.44005e+207	-7.4578e+207	0.139429
6.36269e+207	-1.09695e+208	-8.66611e+207	0.139429
7.39357e+207	-1.27468e+208	-1.00702e+208	0.139429
8.59147e+207	-1.4812e+208	-1.17017e+208	0.139429
9.98345e+207	-1.72118e+208	-1.35976e+208	0.139429
1.1601e+208	-2.00005e+208	-1.58007e+208	0.139429
1.34805e+208	-2.32409e+208	-1.83607e+208	0.139429
1.56646e+208	-2.70064e+208	-2.13355e+208	0.139429
1.82026e+208	-3.1382e+208	-2.47923e+208	0.139429
2.11518e+208	-3.64665e+208	-2.88091e+208	0.139429
2.45788e+208	-4.23747e+208	-3.34767e+208	0.139429
2.8561e+208	-4.92402e+208	-3.89006e+208	0.139429
3.31884e+208	-5.72181e+208	-4.52032e+208	0.139429
3.85656e+208	-6.64885e+208	-5.2527e+208	0.139429
4.48139e+208	-7.72609e+208	-6.10374e+208	0.139429
5.20746e+208	-8.97786e+208	-7.09266e+208	0.139429
6.05117e+208	-1.04324e+209	-8.24181e+208	0.139429
7.03158e+208	-1.21227e+209	-9.57714e+208	0.139429
8.17083e+208	-1.40868e+209	-1.11288e+209	0.139429
9.49465e+208	-1.63691e+209	-1.29319e+209	0.139429
1.1033e+209	-1.90213e+209	-1.50271e+209	0.139429
1.28205e+209	-2.21031e+209	-1.74618e+209	0.139429
1.48977e+209	-2.56842e+209	-2.02909e+209	0.139429
1.73114e+209	-2.98455e+209	-2.35785e+209	0.139429
2.01162e+209	-3.46811e+209	-2.73986e+209	0.139429
2.33754e+209	-4.03e+209	-3.18377e+209	0.139429
2.71626e+209	-4.68294e+209	-3.6996e+209	0.139429
3.15635e+209	-5.44167e+209	-4.29901e+209	0.139429
3.66774e+209	-6.32332e+209	-4.99553e+209	0.139429
4.26198e+209	-7.34782e+209	-5.8049e+209	0.139429
4.9525e+209	-8.53831e+209	-6.7454e+209	0.139429
5.7549e+209	-9.92167e+209	-7.83829e+209	0.139429
6.68731e+209	-1.15292e+210	-9.10824e+209	0.139429
7.77078e+209	-1.33971e+210	-1.05839e+210	0.139429
9.02979e+209	-1.55677e+210	-1.22988e+210	0.139429
1.04928e+210	-1.809e+210	-1.42914e+210	0.139429
1.21928e+210	-2.10209e+210	-1.66069e+210	0.139429
1.41683e+210	-2.44267e+210	-1.92975e+210	0.139429
1.64638e+210	-2.83843e+210	-2.2424e+210	0.139429
1.91313e+210	-3.29831e+210	-2.60572e+210	0.139429
2.22309e+210	-3.83269e+210	-3.02789e+210	0.139429
2.58327e+210	-4.45366e+210	-3.51847e+210	0.139429
3.00181e+210	-5.17524e+210	-4.08853e+210	0.139429
3.48816e+210	-6.01373e+210	-4.75095e+210	0.139429
4.05331e+210	-6.98807e+210	-5.52069e+210	0.139429
4.71003e+210	-8.12027e+210	-6.41515e+210	0.139429
5.47314e+210	-9.43591e+210	-7.45452e+210	0.139429
6.3599e+210	-1.09647e+211	-8.6623e+210	0.139429
7.39032e+210	-1.27412e+211	-1.00658e+211	0.139429
8.58769e+210	-1.48055e+211	-1.16966e+211	0.139429
9.97906e+210	-1.72043e+211	-1.35917e+211	0.139429
1.15959e+211	-1.99917e+211	-1.57938e+211	0.139429
1.34746e+211	-2.32307e+211	-1.83527e+211	0.139429
1.56578e+211	-2.69946e+211	-2.13262e+211	0.139429
1.81946e+211	-3.13682e+211	-2.47814e+211	0.139429
2.11425e+211	-3.64504e+211	-2.87965e+211	0.139429
2.4568e+211	-4.23561e+211	-3.3462e+211	0.139429
2.85484e+211	-4.92186e+211	-3.88835e+211	0.139429
3.31738e+211	-5.7193e+211	-4.51834e+211	0.139429
3.85486e+211	-6.64593e+211	-5.2504e+211	0.139429
4.47942e+211	-7.7227e+211	-6.10106e+211	0.139429
5.20518e+211	-8.97392e+211	-7.08955e+211	0.139429
6.04851e+211	-1.04279e+212	-8.23819e+211	0.139429
7.02849e+211	-1.21174e+212	-9.57293e+211	0.139429
8.16724e+211	-1.40806e+212	-1.11239e+212	0.139429
9.49048e+211	-1.6362e+212	-1.29262e+212	0.139429
1.10281e+212	-1.90129e+212	-1.50205e+212	0.139429
1.28149e+212	-2.20934e+212	-1.74541e+212	0.139429
1.48911e+212	-2.56729e+212	-2.0282e+212	0.139429
1.73038e+212	-2.98324e+212	-2.35681e+212	0.139429
2.01073e+212	-3.46658e+212	-2.73866e+212	0.139429
2.33651e+212	-4.02823e+212	-3.18237e+212	0.139429
2.71507e+212	-4.68088e+212	-3.69798e+212	0.139429
3.15496e+212	-5.43928e+212	-4.29712e+212	0.139429
3.66613e+212	-6.32054e+212	-4.99334e+212	0.139429
4.26011e+212	-7.34459e+212	-5.80235e+212	0.139429
4.95033e+212	-8.53455e+212	-6.74244e+212	0.139429
5.75238e+212	-9.91732e+212	-7.83485e+212	0.139429
6.68437e+212	-1.15241e+213	-9.10424e+212	0.139429
7.76737e+212	-1.33912e+213	-1.05793e+213	0.139429
9.02583e+212	-1.55609e+213	-1.22933e+213	0.139429
1.04882e+213	-1.8082e+213	-1.42851e+213	0.139429
1.21875e+213	-2.10117e+213	-1.65996e+213	0.139429
1.41621e+213	-2.44159e+213	-1.9289e+213	0.139429
1.64566e+213	-2.83718e+213	-2.24142e+213	0.139429
1.91229e+213	-3.29686e+213	-2.60457e+213	0.139429
2.22211e+213	-3.83101e+213	-3.02656e+213	0.139429
2.58214e+213	-4.45171e+213	-3.51692e+213	0.139429
3.0005e+213	-5.17297e+213	-4.08673e+213	0.139429
3.48663e+213	-6.01109e+213	-4.74886e+213	0.139429
4.05153e+213	-6.985e+213	-5.51827e+213	0.139429
4.70796e+213	-8.1167e+213	-6.41233e+213	0.139429
5.47074e+213	-9.43176e+213	-7.45125e+213	0.139429
6.3571e+213	-1.09599e+214	-8.65849e+213	0.139429
7.38707e+213	-1.27356e+214	-1.00613e+214	0.139429
8.58392e+213	-1.4799e+214	-1.16915e+214	0.139429
9.97468e+213	-1.71967e+214	-1.35857e+214	0.139429
1.15908e+214	-1.99829e+214	-1.57868e+214	0.139429
1.34687e+214	-2.32205e+214	-1.83446e+214	0.139429
1.56509e+214	-2.69827e+214	-2.13168e+214	0.139429
1.81866e+214	-3.13544e+214	-2.47705e+214	0.139429
2.11332e+214	-3.64344e+214	-2.87838e+214	0.139429
2.45572e+214	-4.23375e+214	-3.34473e+214	0.139429
2.85359e+214	-4.9197e+214	-3.88664e+214	0.139429
3.31593e+214	-5.71678e+214	-4.51635e+214	0.139429
3.85317e+214	-6.64301e+214	-5.24809e+214	0.139429
4.47746e+214	-7.7193e+214	-6.09838e+214	0.139429
5.20289e+214	-8.96998e+214	-7.08643e+214	0.139429
6.04586e+214	-1.04233e+215	-8.23457e+214	0.139429
7.0254e+214	-1.21121e+215	-9.56873e+214	0.139429
8.16365e+214	-1.40744e+215	-1.1119e+215	0.139429
9.48631e+214	-1.63548e+215	-1.29205e+215	0.139429
1.10233e+215	-1.90046e+215	-1.50139e+215	0.139429
1.28093e+215	-2.20837e+215	-1.74465e+215	0.139429
1.48846e+215	-2.56616e+215	-2.02731e+215	0.139429
1.72962e+215	-2.98193e+215	-2.35577e+215	0.139429
2.00985e+215	-3.46506e+215	-2.73745e+215	0.139429
2.33548e+215	-4.02646e+215	-3.18097e+215	0.139429
2.71388e+215	-4.67883e+215	-3.69635e+215	0.139429
3.15358e+215	-5.43689e+215	-4.29523e+215	0.139429
